"Latitude","Longitude","AQI","Date.Local","Local.Site.Name","Address","State.Name","County.Name","City.Name","Conc"
39.76168,-121.84047,60,"2016-01-01","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",2.12295
39.18919,-121.99887,17,"2016-01-01","Colusa-Sunrise Blvd","100 SUNRISE BLVD., COLUSA","California","Colusa","Colusa",1.6745
36.78538,-119.77321,132,"2016-01-01","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",18.928
36.78538,-119.77321,131,"2016-01-01","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",18.928
36.819449,-119.716433,91,"2016-01-01","Clovis-Villa","908 N VILLA AVE, CLOVIS","California","Fresno","Clovis",7.4078
36.72639,-119.733,133,"2016-01-01","Fresno-Pacific","1716 WINERY, FRESNO CA 93726","California","Fresno","Fresno",18.4711
40.77678,-124.17949,60,"2016-01-01","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",2.96821
40.71528,-124.20139,6,"2016-01-01","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",2.45
32.67618,-115.48307,43,"2016-01-01","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",6.83315
32.67618,-115.48307,44,"2016-01-01","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",6.83315
32.97833,-115.53917,54,"2016-01-01","Brawley-220 Main Street","220 MAIN ST., STE 204, BRAWLEY","California","Imperial","Brawley",5.115
32.79222,-115.56306,48,"2016-01-01","El Centro-9th Street","150 9TH ST., EL CENTRO","California","Imperial","El Centro",11.4549
36.487823,-117.871036,8,"2016-01-01","Keeler","KEELER, 190 Cerro Gordo Road","California","Inyo","Keeler",1.24307
35.385574,-119.015009,140,"2016-01-01","Bakersfield-Golden/M St","2820 M St., Bakersfield, CA 93301","California","Kern","Bakersfield",13.1424
35.356615,-119.062613,148,"2016-01-01","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",13.1424
35.62109,-117.67296,45,"2016-01-01","Ridgecrest-California Ave","100 WEST CALIFORNIA AVE, RIDGECREST, CA","California","Kern","Ridgecrest",3.37984
35.324636,-118.997627,138,"2016-01-01","Bakersfield-Airport (Planz)","410 E. PLANZ RD. BAKERSFIELD, CA  93307","California","Kern","Bakersfield",8.34903
39.0327,-122.92229,6,"2016-01-01","Lakeport-Lakeport Blvd.","905 LAKEPORT BLVD., LAKEPORT","California","Lake","Lakeport",1.50086
34.1365,-117.92391,25,"2016-01-01","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa",3.31734
34.06659,-118.22688,49,"2016-01-01","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",9.5515
34.06659,-118.22688,47,"2016-01-01","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",9.5515
34.19925,-118.53276,30,"2016-01-01","Reseda","18330 GAULT ST., RESEDA","California","Los Angeles","Reseda",6.58268
33.901389,-118.205,84,"2016-01-01","Compton","700 North Bullis Road","California","Los Angeles","Compton",13.4018
34.01029,-118.0685,63,"2016-01-01","Pico Rivera #2","4144 SAN GABRIEL RIVER PKWY, PICO RIVERA","California","Los Angeles","Pico Rivera",11.4369
34.1326,-118.1272,63,"2016-01-01","Pasadena","752 S. WILSON AVE., PASADENA","California","Los Angeles","Pasadena",7.64712
33.82376,-118.18921,72,"2016-01-01","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",11.5003
33.79236,-118.17533,85,"2016-01-01","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",11.5003
33.859662,-118.200707,81,"2016-01-01","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",13.4018
36.953256,-120.034203,95,"2016-01-01","Madera-City","28261 Avenue 14 Madera CA 93638","California","Madera","Madera",9.31699
37.30832,-120.480456,86,"2016-01-01","Merced-M Street","2334 'M' ST. MERCED, CA","California","Merced","Merced",18.4071
36.694261,-121.623271,70,"2016-01-01","Salinas 3","867 E. LAUREL Dr","California","Monterey","Salinas",9.38241
39.233477,-121.055608,19,"2016-01-01","Grass Valley-Litton Building","200 LITTON DR.,  GRASS VALLEY, CA","California","Nevada","Grass Valley",1.70965
39.32783,-120.184592,40,"2016-01-01","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",1.75644
33.83062,-117.93845,28,"2016-01-01","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",10.6522
33.63003,-117.67593,28,"2016-01-01","Mission Viejo","26081 VIA PERA, MISSION VIEJO, CA 92691","California","Orange","Mission Viejo",7.15448
38.74643,-121.26498,68,"2016-01-01","Roseville-N Sunrise Ave"," 151 NO SUNRISE BLVD, ROSEVILLE, CA","California","Placer","Roseville",13.8907
38.74643,-121.26498,68,"2016-01-01","Roseville-N Sunrise Ave"," 151 NO SUNRISE BLVD, ROSEVILLE, CA","California","Placer","Roseville",13.8907
39.939567,-120.944376,51,"2016-01-01","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",1.39532
39.81336,-120.47069,39,"2016-01-01","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",1.64614
39.81336,-120.47069,38,"2016-01-01","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",1.64614
33.944713,-116.830074,3,"2016-01-01","Morongo Air Monitoring Station","12160 Santiago Rd. Banning, CA 92220","California","Riverside","Banning",1.816
33.70853,-116.21537,40,"2016-01-01","Indio","46-990 JACKSON ST., INDIO","California","Riverside","Indio",3.41878
33.85275,-116.54101,11,"2016-01-01","Palm Springs","FS-590 RACQUET CLUB AVE, PALM SPRINGS","California","Riverside","Palm Springs",2.34038
33.99958,-117.41601,30,"2016-01-01","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",6.75085
33.99958,-117.41601,16,"2016-01-01","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",6.75085
33.99636,-117.4924,35,"2016-01-01","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",6.75085
33.99636,-117.4924,32,"2016-01-01","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",6.75085
38.613779,-121.368014,81,"2016-01-01","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",11.9936
38.613779,-121.368014,82,"2016-01-01","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",11.9936
38.56844,-121.49311,30,"2016-01-01","Sacramento-1309 T Street","1309 T ST., SACRAMENTO, CA. 95814","California","Sacramento","Sacramento",8.77542
38.556326,-121.458499,57,"2016-01-01","Sacramento Health Department-Stockton Blvd.","HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO","California","Sacramento","Sacramento",8.77542
34.030833,-117.61722,77,"2016-01-01","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",7.59683
34.10002,-117.49201,40,"2016-01-01","Fontana","14360 ARROW BLVD., FONTANA","California","San Bernardino","Fontana",3.03358
34.106678,-117.274063,94,"2016-01-01","San Bernardino","24302 4TH ST., SAN BERNARDINO, CA.","California","San Bernardino","San Bernardino",4.89136
32.631242,-117.059088,51,"2016-01-01","Chula Vista","84 E. 'J' ST., CHULA VISTA","California","San Diego","Chula Vista",8.40615
32.701492,-117.149653,68,"2016-01-01","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",10.0939
32.845709,-117.123964,17,"2016-01-01","Kearny Villa Rd.","6125A KEARNY VILLA RD., SAN DIEGO","California","San Diego","San Diego",7.49454
32.845709,-117.123964,15,"2016-01-01","Kearny Villa Rd.","6125A KEARNY VILLA RD., SAN DIEGO","California","San Diego","San Diego",7.49454
32.817978,-116.968133,55,"2016-01-01","El Cajon - Floyd Smith Dr.","10537 FLOYD SMITH DRIVE","California","San Diego","El Cajon",7.35833
37.348497,-121.894898,73,"2016-01-01","San Jose - Jackson","158B JACKSON ST","California","Santa Clara","San Jose",17.2843
40.55013,-122.38092,8,"2016-01-01","Redding - Health Department","HLTH CTR-2630 BRESLAUER WAY, REDDING","California","Shasta","Redding",3.81538
41.726892,-122.633579,13,"2016-01-01","Yreka","530 FOOTHILL DR., YREKA","California","Siskiyou","Yreka",1.79461
37.642165,-120.994212,51,"2016-01-01","Modesto-14th Street","814 14TH ST., MODESTO","California","Stanislaus","Modesto",13.5407
39.138773,-121.618549,32,"2016-01-01","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",8.88414
36.332179,-119.291228,119,"2016-01-01","Visalia-Church","310 N CHURCH ST, VISALIA","California","Tulare","Visalia",17.1373
38.66121,-121.73269,33,"2016-01-01","Woodland-Gibson Road","41929 E. GIBSON ROAD, WOODLAND","California","Yolo","Woodland",3.49582
39.76168,-121.84047,55,"2016-01-02","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",8.20551
36.78538,-119.77321,130,"2016-01-02","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",17.1446
32.67618,-115.48307,37,"2016-01-02","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",9.63563
35.356615,-119.062613,113,"2016-01-02","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",11.9781
34.06659,-118.22688,52,"2016-01-02","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",15.0803
33.82376,-118.18921,75,"2016-01-02","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",16.1076
33.79236,-118.17533,71,"2016-01-02","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",16.1076
33.859662,-118.200707,76,"2016-01-02","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",17.5103
39.32783,-120.184592,60,"2016-01-02","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",2.11942
33.83062,-117.93845,60,"2016-01-02","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",14.9048
39.939567,-120.944376,56,"2016-01-02","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",2.35531
33.99958,-117.41601,54,"2016-01-02","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",10.6525
33.99636,-117.4924,79,"2016-01-02","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",10.6525
38.613779,-121.368014,60,"2016-01-02","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",15.8175
34.030833,-117.61722,60,"2016-01-02","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",11.6096
32.701492,-117.149653,57,"2016-01-02","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",12.8531
39.138773,-121.618549,44,"2016-01-02","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",10.6963
39.76168,-121.84047,66,"2016-01-03","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",9.13691
36.78538,-119.77321,101,"2016-01-03","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",14.5841
32.67618,-115.48307,46,"2016-01-03","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",11.1125
35.356615,-119.062613,80,"2016-01-03","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",10.9614
34.06659,-118.22688,66,"2016-01-03","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",11.1821
33.82376,-118.18921,79,"2016-01-03","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",15.3504
33.79236,-118.17533,77,"2016-01-03","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",15.3504
33.859662,-118.200707,89,"2016-01-03","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",17.3183
39.32783,-120.184592,60,"2016-01-03","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",2.8024
33.83062,-117.93845,59,"2016-01-03","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",14.5499
39.939567,-120.944376,81,"2016-01-03","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",2.86926
33.99958,-117.41601,64,"2016-01-03","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",10.6078
33.99636,-117.4924,93,"2016-01-03","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",10.6078
38.613779,-121.368014,66,"2016-01-03","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",20.822
34.030833,-117.61722,66,"2016-01-03","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",11.5249
32.701492,-117.149653,51,"2016-01-03","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",10.1342
39.138773,-121.618549,50,"2016-01-03","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",13.4443
39.76168,-121.84047,82,"2016-01-04","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",6.82488
36.78538,-119.77321,107,"2016-01-04","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",18.2052
36.819449,-119.716433,81,"2016-01-04","Clovis-Villa","908 N VILLA AVE, CLOVIS","California","Fresno","Clovis",7.40405
36.72639,-119.733,101,"2016-01-04","Fresno-Pacific","1716 WINERY, FRESNO CA 93726","California","Fresno","Fresno",16.6404
40.77678,-124.17949,17,"2016-01-04","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",1.02949
40.71528,-124.20139,3,"2016-01-04","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",0.825897
32.67618,-115.48307,80,"2016-01-04","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",15.0803
32.97833,-115.53917,49,"2016-01-04","Brawley-220 Main Street","220 MAIN ST., STE 204, BRAWLEY","California","Imperial","Brawley",9.54184
32.79222,-115.56306,59,"2016-01-04","El Centro-9th Street","150 9TH ST., EL CENTRO","California","Imperial","El Centro",14.3555
36.487823,-117.871036,17,"2016-01-04","Keeler","KEELER, 190 Cerro Gordo Road","California","Inyo","Keeler",2.78402
35.385574,-119.015009,76,"2016-01-04","Bakersfield-Golden/M St","2820 M St., Bakersfield, CA 93301","California","Kern","Bakersfield",13.5227
35.356615,-119.062613,83,"2016-01-04","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",13.5227
35.324636,-118.997627,87,"2016-01-04","Bakersfield-Airport (Planz)","410 E. PLANZ RD. BAKERSFIELD, CA  93307","California","Kern","Bakersfield",10.1454
34.1365,-117.92391,36,"2016-01-04","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa",6.91996
34.06659,-118.22688,45,"2016-01-04","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",15.1797
34.19925,-118.53276,38,"2016-01-04","Reseda","18330 GAULT ST., RESEDA","California","Los Angeles","Reseda",12.562
33.901389,-118.205,53,"2016-01-04","Compton","700 North Bullis Road","California","Los Angeles","Compton",15.1056
34.01029,-118.0685,56,"2016-01-04","Pico Rivera #2","4144 SAN GABRIEL RIVER PKWY, PICO RIVERA","California","Los Angeles","Pico Rivera",16.3888
34.1326,-118.1272,42,"2016-01-04","Pasadena","752 S. WILSON AVE., PASADENA","California","Los Angeles","Pasadena",13.6131
33.82376,-118.18921,44,"2016-01-04","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",12.4482
33.79236,-118.17533,46,"2016-01-04","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",12.4482
33.859662,-118.200707,52,"2016-01-04","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",15.1056
36.953256,-120.034203,95,"2016-01-04","Madera-City","28261 Avenue 14 Madera CA 93638","California","Madera","Madera",10.072
37.30832,-120.480456,96,"2016-01-04","Merced-M Street","2334 'M' ST. MERCED, CA","California","Merced","Merced",14.8564
39.32783,-120.184592,53,"2016-01-04","Truckee-Fire Station","FS-10049 DONNER PASS RD, TRUCKEE","California","Nevada","Truckee",3.52124
33.83062,-117.93845,34,"2016-01-04","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",17.0018
33.63003,-117.67593,18,"2016-01-04","Mission Viejo","26081 VIA PERA, MISSION VIEJO, CA 92691","California","Orange","Mission Viejo",10.7596
39.939567,-120.944376,88,"2016-01-04","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",2.39445
39.81336,-120.47069,122,"2016-01-04","Portola","420 Gulling Street, Portola, CA 96122","California","Plumas","Portola",3.66727
33.70853,-116.21537,41,"2016-01-04","Indio","46-990 JACKSON ST., INDIO","California","Riverside","Indio",5.88413
33.85275,-116.54101,40,"2016-01-04","Palm Springs","FS-590 RACQUET CLUB AVE, PALM SPRINGS","California","Riverside","Palm Springs",5.09911
33.99958,-117.41601,40,"2016-01-04","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",13.0577
33.99636,-117.4924,51,"2016-01-04","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",13.0577
38.613779,-121.368014,68,"2016-01-04","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",13.536
38.56844,-121.49311,61,"2016-01-04","Sacramento-1309 T Street","1309 T ST., SACRAMENTO, CA. 95814","California","Sacramento","Sacramento",18.1363
38.556326,-121.458499,62,"2016-01-04","Sacramento Health Department-Stockton Blvd.","HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO","California","Sacramento","Sacramento",18.1363
34.030833,-117.61722,57,"2016-01-04","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",15.2309
34.10002,-117.49201,48,"2016-01-04","Fontana","14360 ARROW BLVD., FONTANA","California","San Bernardino","Fontana",6.10461
34.106678,-117.274063,47,"2016-01-04","San Bernardino","24302 4TH ST., SAN BERNARDINO, CA.","California","San Bernardino","San Bernardino",5.38525
32.631242,-117.059088,17,"2016-01-04","Chula Vista","84 E. 'J' ST., CHULA VISTA","California","San Diego","Chula Vista",6.86643
32.701492,-117.149653,19,"2016-01-04","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",7.87589
32.845709,-117.123964,15,"2016-01-04","Kearny Villa Rd.","6125A KEARNY VILLA RD., SAN DIEGO","California","San Diego","San Diego",6.95597
32.817978,-116.968133,34,"2016-01-04","El Cajon - Floyd Smith Dr.","10537 FLOYD SMITH DRIVE","California","San Diego","El Cajon",4.53458
37.348497,-121.894898,45,"2016-01-04","San Jose - Jackson","158B JACKSON ST","California","Santa Clara","San Jose",5.67005
36.332179,-119.291228,83,"2016-01-04","Visalia-Church","310 N CHURCH ST, VISALIA","California","Tulare","Visalia",14.9667
39.76168,-121.84047,21,"2016-01-05","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",1.87339
36.78538,-119.77321,50,"2016-01-05","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",5.84963
32.67618,-115.48307,63,"2016-01-05","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",6.033
35.356615,-119.062613,52,"2016-01-05","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",5.81693
35.356615,-119.062613,54,"2016-01-05","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",5.81693
34.06659,-118.22688,33,"2016-01-05","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",10.8987
33.82376,-118.18921,21,"2016-01-05","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",8.25155
33.79236,-118.17533,23,"2016-01-05","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",8.25155
33.859662,-118.200707,30,"2016-01-05","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",11.2579
33.83062,-117.93845,21,"2016-01-05","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",9.92977
39.939567,-120.944376,69,"2016-01-05","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",0.0998063
33.99958,-117.41601,33,"2016-01-05","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",6.01933
33.99636,-117.4924,40,"2016-01-05","Mira Loma (Van Buren)","5130 POINSETTIA PLACE","California","Riverside","Mira Loma",6.01933
38.613779,-121.368014,22,"2016-01-05","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",4.52343
34.030833,-117.61722,50,"2016-01-05","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",7.17023
32.701492,-117.149653,16,"2016-01-05","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",5.23874
39.138773,-121.618549,19,"2016-01-05","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",3.35242
39.76168,-121.84047,10,"2016-01-06","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",1.68272
36.78538,-119.77321,16,"2016-01-06","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",4.05311
32.67618,-115.48307,14,"2016-01-06","Calexico-Ethel Street","1029 ETHEL ST, CALEXICO HIGH SCHOOL","California","Imperial","Calexico",3.60782
35.356615,-119.062613,22,"2016-01-06","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",7.30814
34.06659,-118.22688,23,"2016-01-06","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",5.77516
33.82376,-118.18921,25,"2016-01-06","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",4.6129
33.79236,-118.17533,25,"2016-01-06","Long Beach (South)","1305 E. Pacific Coast Hwy., Long Beach","California","Los Angeles","Long Beach",4.6129
33.859662,-118.200707,35,"2016-01-06","Long Beach-Route 710 Near Road","5895 Long Beach Blvd.","California","Los Angeles","Long Beach",6.11922
33.83062,-117.93845,33,"2016-01-06","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim",6.75756
39.939567,-120.944376,70,"2016-01-06","Quincy-N Church Street","267 N. CHURCH ST., QUINCY, CA. 95971","California","Plumas","Quincy",0.561873
33.99958,-117.41601,25,"2016-01-06","Rubidoux","5888 MISSION BLVD., RUBIDOUX","California","Riverside","Rubidoux",4.2395
38.613779,-121.368014,4,"2016-01-06","Sacramento-Del Paso Manor","DEL PASO-2701 AVALON DR, SACRAMENTO","California","Sacramento","Arden-Arcade",2.78338
34.030833,-117.61722,41,"2016-01-06","Ontario-Route 60 Near Road","2330 S. Castle Harbour","California","San Bernardino","Ontario",4.80071
32.701492,-117.149653,26,"2016-01-06","San Diego - Beardsley Street","1110 BEARDSLEY STREET, SAN DIEGO, CA 92112","California","San Diego","San Diego",4.40099
39.138773,-121.618549,4,"2016-01-06","Yuba City","773 ALMOND ST, YUBA CITY","California","Sutter","Yuba City",3.07297
39.76168,-121.84047,21,"2016-01-07","Chico-East Avenue","984 East Avenue, Chico","California","Butte","Chico",6.80155
36.78538,-119.77321,18,"2016-01-07","Fresno - Garland","3727 N FIRST ST, FRESNO","California","Fresno","Fresno",6.87375
36.819449,-119.716433,16,"2016-01-07","Clovis-Villa","908 N VILLA AVE, CLOVIS","California","Fresno","Clovis",2.54118
36.72639,-119.733,18,"2016-01-07","Fresno-Pacific","1716 WINERY, FRESNO CA 93726","California","Fresno","Fresno",28.148
40.77678,-124.17949,28,"2016-01-07","Jacobs","717 SOUTH AVENUE","California","Humboldt","Eureka",2.3862
40.71528,-124.20139,5,"2016-01-07","Humboldt Hill","170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA","California","Humboldt","Not in a city",1.56792
32.97833,-115.53917,6,"2016-01-07","Brawley-220 Main Street","220 MAIN ST., STE 204, BRAWLEY","California","Imperial","Brawley",2.13674
32.79222,-115.56306,5,"2016-01-07","El Centro-9th Street","150 9TH ST., EL CENTRO","California","Imperial","El Centro",3.17538
36.487823,-117.871036,4,"2016-01-07","Keeler","KEELER, 190 Cerro Gordo Road","California","Inyo","Keeler",0.477719
35.385574,-119.015009,18,"2016-01-07","Bakersfield-Golden/M St","2820 M St., Bakersfield, CA 93301","California","Kern","Bakersfield",6.62309
35.356615,-119.062613,15,"2016-01-07","Bakersfield-California","5558 California Ave., Bakersfield CA 93309","California","Kern","Bakersfield",6.62309
35.62109,-117.67296,4,"2016-01-07","Ridgecrest-California Ave","100 WEST CALIFORNIA AVE, RIDGECREST, CA","California","Kern","Ridgecrest",0.89336
35.324636,-118.997627,18,"2016-01-07","Bakersfield-Airport (Planz)","410 E. PLANZ RD. BAKERSFIELD, CA  93307","California","Kern","Bakersfield",2.71795
36.102244,-119.56565,18,"2016-01-07","Corcoran-Patterson","1520 PATTERSON AVE.","California","Kings","Corcoran",5.71416
39.0327,-122.92229,9,"2016-01-07","Lakeport-Lakeport Blvd.","905 LAKEPORT BLVD., LAKEPORT","California","Lake","Lakeport",1.70637
34.1365,-117.92391,3,"2016-01-07","Azusa","803 N. LOREN AVE., AZUSA","California","Los Angeles","Azusa",2.58537
34.06659,-118.22688,14,"2016-01-07","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",4.14102
34.06659,-118.22688,17,"2016-01-07","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","California","Los Angeles","Los Angeles",4.14102
34.19925,-118.53276,26,"2016-01-07","Reseda","18330 GAULT ST., RESEDA","California","Los Angeles","Reseda",3.40346
34.01029,-118.0685,22,"2016-01-07","Pico Rivera #2","4144 SAN GABRIEL RIVER PKWY, PICO RIVERA","California","Los Angeles","Pico Rivera",5.34891
34.1326,-118.1272,11,"2016-01-07","Pasadena","752 S. WILSON AVE., PASADENA","California","Los Angeles","Pasadena",3.04017
33.82376,-118.18921,19,"2016-01-07","Long Beach (North)","3648 N. LONG BEACH BLVD., LONG BEACH","California","Los Angeles","Long Beach",5.46834
